Waktu Tarik,Sumber,Kategori,Judul,URL
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,"AHY: Demokrat Bagian dari Pemerintahan Prabowo, Tapi Harus Jujur Soal Kesulitan Rakyat Nasional",https://nasional.kompas.com/read/2026/09/05/20470791/ahy-demokrat-bagian-dari-pemerintahan-prabowo-tapi-harus-jujur-soal
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,"AHY: TNI-Polri, Intelijen hingga ASN Harus Netral di Setiap Pemilu Nasional",https://nasional.kompas.com/read/2026/09/05/20244431/ahy-tni-polri-intelijen-hingga-asn-harus-netral-di-setiap-pemilu
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,"Gandeng BKN Untuk CAT Calon Petugas Haji 2027, Kemenhaj: Proses Seleksi Transparan Nasional",https://nasional.kompas.com/read/2026/09/05/20035591/gandeng-bkn-untuk-cat-calon-petugas-haji-2027-kemenhaj-proses-seleksi
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,"Soal 8 WNI Jadi Tentara Rusia, Muzani: Tak Dibenarkan Bela Negara Lain, Apalagi Berperang Nasional",https://nasional.kompas.com/read/2026/09/05/19561151/soal-8-wni-jadi-tentara-rusia-muzani-tak-dibenarkan-bela-negara-lain-apalagi
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,Indonesia Klaim Selalu Penuhi Kewajiban Laporan Kabut Asap Karhutla ke ASEAN Nasional,https://nasional.kompas.com/read/2026/09/05/19002541/indonesia-klaim-selalu-penuhi-kewajiban-laporan-kabut-asap-karhutla-ke-asean
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,Koalisi Sipil Desak MA-KY Periksa Putusan Banding Prajurit TNI Penyiram Air Keras Andrie Yunus Nasional,https://nasional.kompas.com/read/2026/09/05/18320871/koalisi-sipil-desak-ma-ky-periksa-putusan-banding-prajurit-tni-penyiram-air
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,"Hari Pelanggan Nasional, Hutama Karya Hadirkan Cek Kesehatan Gratis hingga Diskon Tarif 10 Persen untuk Pengendara JTTS Nasional",https://nasional.kompas.com/read/2026/09/05/18104201/hari-pelanggan-nasional-hutama-karya-hadirkan-cek-kesehatan-gratis
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,"Asap Karhutla Ancam Satwa, Pemerintah Perkuat Satgas Penyelamatan Satwa Liar Nasional",https://nasional.kompas.com/read/2026/09/05/17474341/asap-karhutla-ancam-satwa-pemerintah-perkuat-satgas-penyelamatan-satwa-liar
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,Pertamina Kenalkan Bahan Bakar Pesawat dari Jelantah kepada Anak Muda di IdeaFest Nasional,https://nasional.kompas.com/read/2026/09/05/17285341/pertamina-kenalkan-bahan-bakar-pesawat-dari-jelantah-kepada-anak-muda-di
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,"Kemenhut Siapkan Call Center Penyelamatan Satwa Terdampak Karhutla, Terbuka 24 Jam Nasional",https://nasional.kompas.com/read/2026/09/05/17265171/kemenhut-siapkan-call-center-penyelamatan-satwa-terdampak-karhutla-terbuka
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,"Kunjungi Sekolah Rakyat di Tangerang, Wamensos Pesan Siswa Fokus Raih Masa Depan Nasional",https://nasional.kompas.com/read/2026/09/05/17193081/kunjungi-sekolah-rakyat-di-tangerang-wamensos-pesan-siswa-fokus-raih-masa
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,Pertamina Kenalkan Strategi Pertumbuhan Ganda dan Transisi Energi kepada Generasi Muda Nasional,https://nasional.kompas.com/read/2026/09/05/17170071/pertamina-kenalkan-strategi-pertumbuhan-ganda-dan-transisi-energi-kepada
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,Ketum PBNU Harap NU Jaga Hubungan dengan Gontor untuk Bangun Indonesia Lebih Baik Nasional,https://nasional.kompas.com/read/2026/09/05/17050471/ketum-pbnu-harap-nu-jaga-hubungan-dengan-gontor-untuk-bangun-indonesia-lebih
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,"Belum Tetapkan Kepengurusan, Ketum PBNU: Ini kan Baru Hari Kelima.. Nasional",https://nasional.kompas.com/read/2026/09/05/16450171/belum-tetapkan-kepengurusan-ketum-pbnu-ini-kan-baru-hari-kelima
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,Pimpinan Komisi IX DPR: Kepala SPPG Paling Bertanggung Jawab dalam Keracunan MBG Nasional,https://nasional.kompas.com/read/2026/09/05/16212791/pimpinan-komisi-ix-dpr-kepala-sppg-paling-bertanggung-jawab-dalam-keracunan
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,"1 Fadia Arafiq Mengaku Keuangan Minus dan Punya Utang Saat Jadi Bupati, Klaim Tak Cari Uang dari Jabatan Regional",https://regional.kompas.com/read/2026/09/05/073016478/fadia-arafiq-mengaku-keuangan-minus-dan-punya-utang-saat-jadi-bupati-klaim
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,"2 Profil Hangabehi, Putra Tertua PB XIII yang Naik Takhta Jadi Raja Keraton Solo Regional",https://regional.kompas.com/read/2026/09/05/130143278/profil-hangabehi-putra-tertua-pb-xiii-yang-naik-takhta-jadi-raja-keraton
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,3 Pembunuh Mozza Ditangkap saat Lagi Nonton Voli Regional,https://regional.kompas.com/read/2026/09/05/105905478/pembunuh-mozza-ditangkap-saat-lagi-nonton-voli
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,4 Menteri HAM Pigai Dorong Pengajuan Kasasi atas Vonis Banding 2 Anggota TNI Penyiram Andrie Yunus Nasional,https://nasional.kompas.com/read/2026/09/05/13180161/menteri-ham-pigai-dorong-pengajuan-kasasi-atas-vonis-banding-2-anggota-tni
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,"5 Dentuman Misterius Terdengar di Banten hingga Bandung, PVMBG: Diduga Erupsi Gunung Anak Krakatau Bandung",https://bandung.kompas.com/read/2026/09/05/080735778/dentuman-misterius-terdengar-di-banten-hingga-bandung-pvmbg-diduga-erupsi
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,"6 India Minta Warganya Tak Tangkap Ikan ""Aneh"" Usai Banjir Nepal Internasional",https://internasional.kompas.com/read/2026/09/05/145255470/india-minta-warganya-tak-tangkap-ikan-aneh-usai-banjir-nepal
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,"7 Polisi Sita Rp 11,6 Juta dari Rekening Tersangka Penggelapan Saldo TikTok Vilmei Megapolitan",https://megapolitan.kompas.com/read/2026/09/05/09310211/polisi-sita-rp-116-juta-dari-rekening-tersangka-penggelapan-saldo-tiktok
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,"8 Gunung Anak Krakatau Erupsi: Keluarkan Lava Air Mancur, Wisatawan Diminta Menjauh Regional",https://regional.kompas.com/read/2026/09/05/063554478/gunung-anak-krakatau-erupsi-keluarkan-lava-air-mancur-wisatawan-diminta
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,9 Saksi Mahkota Beberkan Aliran THR untuk Pejabat Forkopimda di Sidang Kasus Korupsi Bupati Cilacap Regional,https://regional.kompas.com/read/2026/09/05/162000978/saksi-mahkota-beberkan-aliran-thr-untuk-pejabat-forkopimda-di-sidang-kasus
2026-09-06 02:45:11,Kompas.com Nasional,Nasional & Kebijakan,10 Kedubes Rusia Sebut Tuduhan 8 WNI Jadi Tentara Negaranya Disinformasi Buatan Ukraina Nasional,https://nasional.kompas.com/read/2026/09/05/11573401/kedubes-rusia-sebut-tuduhan-8-wni-jadi-tentara-negaranya-disinformasi-buatan
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,"Hankam Prabowo dan Dubes AS untuk ASEAN Bertemu di Hambalang, Bahas Stabilitas Kawasan",https://nasional.sindonews.com/read/1746727/14/prabowo-dan-dubes-as-untuk-asean-bertemu-di-hambalang-bahas-stabilitas-kawasan-1788617354
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,"AHY: Demokrat Bagian Pemerintahan Prabowo, Tapi Tetap Jujur Terhadap Kenyataan Rakyat",https://nasional.sindonews.com/read/1746733/12/ahy-demokrat-bagian-pemerintahan-prabowo-tapi-tetap-jujur-terhadap-kenyataan-rakyat-1788620946
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,"Prabowo Perintahkan Penertiban Kawasan Hutan Dilakukan Tegas, Transparan, dan Akuntabel",https://nasional.sindonews.com/read/1746511/13/prabowo-perintahkan-penertiban-kawasan-hutan-dilakukan-tegas-transparan-dan-akuntabel-1788566944
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,Politik AHY: Kekuasaan Bukan Milik Seseorang untuk Selamanya,https://nasional.sindonews.com/read/1746749/12/ahy-kekuasaan-bukan-milik-seseorang-untuk-selamanya-1788624571
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,Hukum Imigrasi Tangkap 55 WNA Asal China karena Penyalahgunaan Izin Tinggal,https://nasional.sindonews.com/read/1746755/13/imigrasi-tangkap-55-wna-asal-china-karena-penyalahgunaan-izin-tinggal-1788624563
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,Hukum LBH Gema Keadilan Siapkan Rekomendasi ke Komisi III DPR Terkait RUU Perampasan Aset,https://nasional.sindonews.com/read/1746745/13/lbh-gema-keadilan-siapkan-rekomendasi-ke-komisi-iii-dpr-terkait-ruu-perampasan-aset-1788620941
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,"Humaniora Hadiri HBM ke 13, KSP Dudung Ingatkan Pesan KH Ahmad Dahlan",https://nasional.sindonews.com/read/1746737/15/hadiri-hbm-ke-13-ksp-dudung-ingatkan-pesan-kh-ahmad-dahlan-1788620979
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,Humaniora Gus Nabil: Industrialisasi Pencak Silat Penting Agar Tembus Olimpiade,https://nasional.sindonews.com/read/1746731/15/gus-nabil-industrialisasi-pencak-silat-penting-agar-tembus-olimpiade-1788617384
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,Hukum 7 Pertimbangan Hakim Batalkan Pemecatan Prajurit TNI Penyiram Air Keras Andrie Yunus,https://nasional.sindonews.com/read/1746705/13/7-pertimbangan-hakim-batalkan-pemecatan-prajurit-tni-penyiram-air-keras-andrie-yunus-1788613773
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,Humaniora Agus Andrianto Pastikan Percepatan Pemulangan 46 PMI Bermasalah dari Malaysia,https://nasional.sindonews.com/read/1746699/15/agus-andrianto-pastikan-percepatan-pemulangan-46-pmi-bermasalah-dari-malaysia-1788610178
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,Humaniora BPOM Siap Siaga Hadapi Ancaman Pandemi Masa Depan,https://nasional.sindonews.com/read/1746695/15/bpom-siap-siaga-hadapi-ancaman-pandemi-masa-depan-1788610151
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,Hukum Haris Azhar: RUU Perampasan Aset Tak Boleh Berpaku pada Latar Belakang Yuridis,https://nasional.sindonews.com/read/1746689/13/haris-azhar-ruu-perampasan-aset-tak-boleh-berpaku-pada-latar-belakang-yuridis-1788610141
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,Humaniora Mensos Jamin Perubahan Desil Tak Otomatis Coret Bansos,https://nasional.sindonews.com/read/1746683/15/mensos-jamin-perubahan-desil-tak-otomatis-coret-bansos-1788610157
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,"1 Politik Survei: Publik Minta Reshuffle Kabinet, Sejumlah Nama Dinilai Cocok Masuk Kabinet",https://nasional.sindonews.com/read/1746429/12/survei-publik-minta-reshuffle-kabinet-sejumlah-nama-dinilai-cocok-masuk-kabinet-1788523758
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,"2 Politik Xanana Gusmao Kunjungi Jokowi, Menlu Sugiono: Kapasitas Pribadi, Bukan Kunjungan Kenegaraan",https://nasional.sindonews.com/read/1746543/12/xanana-gusmao-kunjungi-jokowi-menlu-sugiono-kapasitas-pribadi-bukan-kunjungan-kenegaraan-1788577793
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,"3 Hukum Kasus Dugaan Korupsi MBG, Kejagung Sita Barang Mewah Milik Dadan Hindayana",https://nasional.sindonews.com/read/1746433/13/kasus-dugaan-korupsi-mbg-kejagung-sita-barang-mewah-milik-dadan-hindayana-1788523777
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,"4 Hukum 2 Prajurit TNI Penyiram Air Keras Andrie Yunus Batal Dipecat, Hakim Banding Ringankan Vonis",https://nasional.sindonews.com/read/1746459/13/2-prajurit-tni-penyiram-air-keras-andrie-yunus-batal-dipecat-hakim-banding-ringankan-vonis-1788527387
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,5 Hukum Pakar Hukum Sebut Penetapan Tersangka Febrie Adriansyah Tak Boleh Menabrak Perlindungan HAM,https://nasional.sindonews.com/read/1746437/13/pakar-hukum-sebut-penetapan-tersangka-febrie-adriansyah-tak-boleh-menabrak-perlindungan-ham-1788523798
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,Hukum Menteri Imipas: Indonesia dan Malaysia Perkuat Sinergi Lindungi PMI,https://nasional.sindonews.com/read/1746679/13/menteri-imipas-indonesia-dan-malaysia-perkuat-sinergi-lindungi-pmi-1788606581
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,"Humaniora Jelang 100 Tahun Ponpes Gontor, Gus Kikin Harap Hubungan dengan NU Kian Harmonis",https://nasional.sindonews.com/read/1746677/15/jelang-100-tahun-ponpes-gontor-gus-kikin-harap-hubungan-dengan-nu-kian-harmonis-1788606548
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,"Humaniora Gelar Munas ke-VIII, PSMTI Perteguh Kebinekaan dan Perluas Kontribusi Bagi Bangsa",https://nasional.sindonews.com/read/1746675/15/gelar-munas-ke-viii-psmti-perteguh-kebinekaan-dan-perluas-kontribusi-bagi-bangsa-1788606599
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,Humaniora Kemenhut dan Tim Gabungan Tetap Perkuat Pengendalian Karhutla di 6 Provinsi,https://nasional.sindonews.com/read/1746661/15/kemenhut-dan-tim-gabungan-tetap-perkuat-pengendalian-karhutla-di-6-provinsi-1788602992
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,"Hukum Vonis Banding 2 Oknum TNI Penyiram Air Keras, Natalius Pigai Dorong Pengajuan Kasasi",https://nasional.sindonews.com/read/1746647/13/vonis-banding-2-oknum-tni-penyiram-air-keras-natalius-pigai-dorong-pengajuan-kasasi-1788599392
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,Hankam Polri: Jumlah Tersangka Pelaku Karhutla Bertambah Jadi 113 Orang,https://nasional.sindonews.com/read/1746639/14/polri-jumlah-tersangka-pelaku-karhutla-bertambah-jadi-113-orang-1788599363
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,"Hankam Polri Minta Tambahan Anggaran Rp66 Triliun di 2027, Lemkapi: Untuk Perkuat Keamanan",https://nasional.sindonews.com/read/1746637/14/polri-minta-tambahan-anggaran-rp66-triliun-di-2027-lemkapi-untuk-perkuat-keamanan-1788595768
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,Politik PDIP Dorong RUU Perampasan Aset Sasar Kejahatan Perbankan dan Lainnya,https://nasional.sindonews.com/read/1746615/12/pdip-dorong-ruu-perampasan-aset-sasar-kejahatan-perbankan-dan-lainnya-1788595740
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,"Laut Kita, Masa Depan Kita Arie Afriansyah",https://nasional.sindonews.com/read/1746561/18/laut-kita-masa-depan-kita-1788581391
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,Dilema AI: Inefisiensi Anggaran dan Ancaman Cognitive Offloading dalam Industri Kreatif Imamul Masyhudi,https://nasional.sindonews.com/read/1746535/18/dilema-ai-inefisiensi-anggaran-dan-ancaman-cognitive-offloading-dalam-industri-kreatif-1788574175
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,Mengapa Kita Mudah Bermusuhan? Rena Latifa,https://nasional.sindonews.com/read/1746245/18/mengapa-kita-mudah-bermusuhan-1788491376
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,Satu Dasawarsa Hari Santri Nasional: Mengawal Janji Pro-Santri Prabowo-Gibran,https://nasional.sindonews.com/read/1476583/16/satu-dasawarsa-hari-santri-nasional-mengawal-janji-pro-santri-prabowo-gibran-1729559402
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,Kapal BHO untuk Perkuat Pertahanan Laut,https://nasional.sindonews.com/read/1472875/16/kapal-bho-untuk-perkuat-pertahanan-laut-1728918652
2026-09-06 02:45:11,SINDOnews Nasional,Nasional & Politik,"Kapal OPV, Bukti Kapasitas Industri Pertahanan Swasta",https://nasional.sindonews.com/read/1468545/16/kapal-opv-bukti-kapasitas-industri-pertahanan-swasta-1728220250
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,Nasional 7 Alasan Hakim Batalkan Pemecatan 2 Prajurit TNI Penyiram Air Keras Andrie Yunus,https://www.inews.id/news/nasional/7-alasan-hakim-batalkan-pemecatan-2-prajurit-tni-penyiram-air-keras-andrie-yunus
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional Prabowo Bertemu Dubes AS untuk ASEAN di Hambalang, Apa yang Dibahas?",https://www.inews.id/news/nasional/prabowo-bertemu-dubes-as-untuk-asean-di-hambalang-apa-yang-dibahas
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional KAI Buka Rekrutmen untuk Lulusan SLTA hingga S1, Ini Syarat dan Cara Daftarnya!",https://www.inews.id/news/nasional/kai-buka-rekrutmen-untuk-lulusan-slta-hingga-s1-ini-syarat-dan-cara-daftarnya
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional Karhutla Masih Dominasi Bencana, Riau Paling Luas Capai 18.882 Hektare",https://www.inews.id/news/nasional/karhutla-masih-dominasi-bencana-riau-paling-luas-capai-18882-hektare
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional 113 Orang Jadi Tersangka Karhutla, Riau Paling Banyak",https://www.inews.id/news/nasional/113-orang-jadi-tersangka-karhutla-riau-paling-banyak
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional 3 jam lalu Energi Panas Bumi Gunung Salak Punya Potensi Baru, Apa Itu?",https://www.inews.id/news/nasional/energi-panas-bumi-gunung-salak-punya-potensi-baru-apa-itu
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,Nasional 5 jam lalu Gus Ipul soal Perubahan Desil DTSEN: Bukan Berarti Bansos Dicoret,https://www.inews.id/news/nasional/gus-ipul-soal-perubahan-desil-dtsen-bukan-berarti-bansos-dicoret
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional 5 jam lalu Perkuat Silaturahmi, Wali Kota Pekanbaru Ajak Ulama dan Santri Doakan Indonesia Terbebas dari Karhutla",https://www.inews.id/news/nasional/perkuat-silaturahmi-wali-kota-pekanbaru-ajak-ulama-dan-santri-doakan-indonesia-terbebas-dari-karhutla
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional 7 jam lalu Polda Sumsel Kerahkan 1.000 Personel Padamkan Karhutla di Muara Enim, Pakai Formula X-Fire",https://www.inews.id/news/nasional/polda-sumsel-kerahkan-1000-personel-padamkan-karhutla-di-muara-enim-pakai-formula-x-fire
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,Nasional 7 jam lalu Imigrasi Tahan 55 WN China Diduga Kerja di Proyek Data Center BSD,https://www.inews.id/news/nasional/imigrasi-tahan-55-wn-china-diduga-kerja-di-proyek-data-center-bsd
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional Prabowo Kumpulkan Satgas PKH di Hambalang, Terima Laporan soal Pelanggaran Kawasan Hutan",https://www.inews.id/news/nasional/prabowo-kumpulkan-satgas-pkh-di-hambalang-terima-laporan-soal-pelanggaran-kawasan-hutan
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional Daftar Harga BBM Pertamina 5 September 2026, Lengkap Pertalite hingga Pertamax",https://www.inews.id/news/nasional/daftar-harga-bbm-pertamina-5-september-2026-lengkap-pertalite-hingga-pertamax
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,Nasional 35 Link Pengganti Rebahin dan LK21 untuk Nonton Film Sub Indo Terbaru,https://www.inews.id/news/nasional/35-link-pengganti-rebahin-dan-lk21-untuk-nonton-film-sub-indo-terbaru
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional Erupsi Gunung Anak Krakatau Picu Dentuman, BNPB Minta Masyarakat Tak Panik",https://www.inews.id/news/nasional/erupsi-gunung-anak-krakatau-picu-dentuman-bnpb-minta-masyarakat-tak-panik
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional Gus Kikin Pastikan Ada Orang Lama di PBNU 2026-2031, Tunjuk Gus Gudfan Jadi Bendum",https://www.inews.id/news/nasional/gus-kikin-pastikan-ada-orang-lama-di-pbnu-2026-2031-tunjuk-gus-gudfan-jadi-bendum
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional 8 jam lalu Dituduh Lakukan Pelecehan, Dokter Muhammad Iqbal Berdalih Masalah Pribadi Bukan Profesi",https://www.inews.id/news/nasional/dituduh-lakukan-pelecehan-dokter-muhammad-iqbal-berdalih-masalah-pribadi-bukan-profesi
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional 8 jam lalu BMKG Ungkap Dentuman Misterius di Bandung Bukan dari Gempa, Ini Hasil Analisisnya",https://www.inews.id/news/nasional/bmkg-ungkap-dentuman-misterius-di-bandung-bukan-dari-gempa-ini-hasil-analisisnya
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional 8 jam lalu Hujan Berhasil Turun, BMKG Perpanjang Operasi Modifikasi Cuaca di Kalimantan",https://www.inews.id/news/nasional/hujan-berhasil-turun-bmkg-perpanjang-operasi-modifikasi-cuaca-di-kalimantan
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,Nasional 8 jam lalu Dokter Muhammad Iqbal Akhirnya Buka Suara terkait Kasus Dugaan Pelecehan di Media Sosial,https://www.inews.id/news/nasional/dokter-muhammad-iqbal-akhirnya-buka-suara-terkait-kasus-dugaan-pelecehan-di-media-sosial
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional 10 jam lalu Vonis 2 Prajurit TNI Penyiram Air Keras Andrie Yunus Dipangkas, Menteri Pigai Minta Kasasi hingga PK",https://www.inews.id/news/nasional/vonis-2-prajurit-tni-penyiram-air-keras-andrie-yunus-dipangkas-menteri-pigai-minta-kasasi-hingga-pk
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional 10 jam lalu Gunung Sinabung Naik Level Siaga, BNPB Minta Warga Mengungsi",https://www.inews.id/news/nasional/gunung-sinabung-naik-level-siaga-bnpb-minta-warga-mengungsi
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,Nasional 11 jam lalu WUB dan IKM Maluku Utara Didorong Naik Kelas Lewat Tjipta UMKM Fair,https://www.inews.id/news/nasional/wub-dan-ikm-maluku-utara-didorong-naik-kelas-lewat-tjipta-umkm-fair
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,Nasional 11 jam lalu Menteri Pigai Protes Vonis Banding 2 Prajurit TNI Pelaku Penyiram Air Keras,https://www.inews.id/news/nasional/menteri-pigai-protes-vonis-banding-2-prajurit-tni-pelaku-penyiram-air-keras
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,Nasional 12 jam lalu Gus Kikin Ngaku Sudah Punya Rancangan Struktur Pengurus PBNU: Segera Kita Selesaikan,https://www.inews.id/news/nasional/gus-kikin-ngaku-sudah-punya-rancangan-struktur-pengurus-pbnu-segera-kita-selesaikan
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional 13 jam lalu Bidik Kursi Senayan 2029, Partai Perindo Tunjuk Mantan Wawali Tarakan Pimpin Kaltara",https://www.inews.id/news/nasional/bidik-kursi-senayan-2029-partai-perindo-tunjuk-mantan-wawali-tarakan-pimpin-kaltara
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional 14 jam lalu Partai Perindo Sebut Evaluasi Batas Bebas Pajak UMKM Langkah Positif, Dorong Usaha Naik Kelas",https://www.inews.id/news/nasional/partai-perindo-sebut-evaluasi-batas-bebas-pajak-umkm-langkah-positif-dorong-usaha-naik-kelas
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional 15 jam lalu Kadin Soroti Restitusi Pajak Lama Cair, Bisa Berdampak ke Arus Kas Perusahaan",https://www.inews.id/news/nasional/kadin-soroti-restitusi-pajak-lama-cair-bisa-berdampak-ke-arus-kas-perusahaan
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional 15 jam lalu Menlu Sugiono Dalami Informasi 8 WNI Direkrut Jadi Tentara Rusia, Singgung Hak Konsuler",https://www.inews.id/news/nasional/menlu-sugiono-dalami-informasi-8-wni-direkrut-jadi-tentara-rusia-singgung-hak-konsuler
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional 16 jam lalu Menlu Sugiono soal PM Timor Leste Bertemu Jokowi: Kunjungan Pribadi, Bukan Kenegaraan",https://www.inews.id/news/nasional/menlu-sugiono-soal-pm-timor-leste-bertemu-jokowi-kunjungan-pribadi-bukan-kenegaraan
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional 16 jam lalu Kemenkes Ungkap 34.961 Anak dan Remaja Terindikasi Depresi, Kenali Gejalanya",https://www.inews.id/news/nasional/kemenkes-ungkap-34961-anak-dan-remaja-terindikasi-depresi-kenali-gejalanya
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional 16 jam lalu Dentuman Misterius Terdengar di Bandung, Badan Geologi: Diduga Erupsi Gunung Anak Krakatau",https://www.inews.id/news/nasional/dentuman-misterius-terdengar-di-bandung-badan-geologi-diduga-erupsi-gunung-anak-krakatau
2026-09-06 02:45:11,iNews Nasional,Peristiwa & Hukum,"Nasional 17 jam lalu Momen PM Timor Leste Xanana Gusmao Bertemu Jokowi, Nyanyi Bengawan Solo Diiringi Keroncong",https://www.inews.id/news/nasional/momen-pm-timor-leste-xanana-gusmao-bertemu-jokowi-nyanyi-bengawan-solo-diiringi-keroncong
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Identitas Satu Keluarga Tewas Akibat Tabrakan Beruntun di Kembangan,https://www.liputan6.com/news/read/8285577/identitas-satu-keluarga-tewas-akibat-tabrakan-beruntun-di-kembangan
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Kesaksian Warga, Tabrakan Beruntun di Kembangan Dipicu Mobil Listrik",https://www.liputan6.com/news/read/8285574/kesaksian-warga-tabrakan-beruntun-di-kembangan-dipicu-mobil-listrik
